Value,Source,Original_Column,Row_Index,Year
0.0,Excel,Jan,0,2011
0.0,Excel,Jan,1,2011
0.0,Excel,Jan,2,2011
0.0,Excel,Jan,3,2011
0.0,Excel,Jan,4,2011
0.0,Excel,Jan,5,2011
0.0,Excel,Jan,6,2011
0.0,Excel,Jan,7,2011
0.0,Excel,Jan,8,2011
0.0,Excel,Jan,9,2011
0.0,Excel,Jan,10,2011
0.0,Excel,Jan,11,2011
0.0,Excel,Jan,12,2011
0.0,Excel,Jan,13,2011
0.0,Excel,Jan,14,2011
0.0,Excel,Jan,15,2011
0.0,Excel,Jan,16,2011
0.0,Excel,Jan,17,2011
0.0,Excel,Jan,18,2011
0.0,Excel,Jan,19,2011
0.0,Excel,Jan,20,2011
0.0,Excel,Jan,21,2011
0.0,Excel,Jan,22,2011
0.0,Excel,Jan,23,2011
0.0,Excel,Jan,24,2011
0.0,Excel,Jan,25,2011
0.0,Excel,Jan,26,2011
0.0,Excel,Jan,27,2011
0.0,Excel,Jan,28,2011
0.0,Excel,Jan,29,2011
0.0,Excel,Jan,30,2011
0.0,Excel,Feb,0,2011
0.01,Excel,Feb,1,2011
0.0,Excel,Feb,2,2011
0.0,Excel,Feb,3,2011
0.0,Excel,Feb,4,2011
0.0,Excel,Feb,5,2011
0.0,Excel,Feb,6,2011
0.0,Excel,Feb,7,2011
0.0,Excel,Feb,8,2011
0.0,Excel,Feb,9,2011
0.0,Excel,Feb,10,2011
0.0,Excel,Feb,11,2011
0.0,Excel,Feb,12,2011
0.0,Excel,Feb,13,2011
0.0,Excel,Feb,14,2011
0.01,Excel,Feb,15,2011
0.01,Excel,Feb,16,2011
0.01,Excel,Feb,17,2011
0.0,Excel,Feb,18,2011
0.0,Excel,Feb,19,2011
0.0,Excel,Feb,20,2011
0.0,Excel,Feb,21,2011
0.0,Excel,Feb,22,2011
0.0,Excel,Feb,23,2011
0.0,Excel,Feb,24,2011
0.0,Excel,Feb,25,2011
0.0,Excel,Feb,26,2011
0.0,Excel,Feb,27,2011
,Excel,Feb,28,2011
,Excel,Feb,29,2011
,Excel,Feb,30,2011
0.0,Excel,Mar,0,2011
0.0,Excel,Mar,1,2011
0.0,Excel,Mar,2,2011
0.0,Excel,Mar,3,2011
0.0,Excel,Mar,4,2011
0.0,Excel,Mar,5,2011
0.0,Excel,Mar,6,2011
0.0,Excel,Mar,7,2011
0.0,Excel,Mar,8,2011
0.0,Excel,Mar,9,2011
0.0,Excel,Mar,10,2011
0.0,Excel,Mar,11,2011
0.0,Excel,Mar,12,2011
0.0,Excel,Mar,13,2011
25.7,Excel,Mar,14,2011
0.01,Excel,Mar,15,2011
29.0,Excel,Mar,16,2011
0.0,Excel,Mar,17,2011
3.6,Excel,Mar,18,2011
0.0,Excel,Mar,19,2011
0.0,Excel,Mar,20,2011
0.0,Excel,Mar,21,2011
0.01,Excel,Mar,22,2011
0.0,Excel,Mar,23,2011
0.0,Excel,Mar,24,2011
0.0,Excel,Mar,25,2011
0.0,Excel,Mar,26,2011
0.0,Excel,Mar,27,2011
0.0,Excel,Mar,28,2011
0.0,Excel,Mar,29,2011
0.0,Excel,Mar,30,2011
0.0,Excel,Apr,0,2011
0.0,Excel,Apr,1,2011
0.0,Excel,Apr,2,2011
0.0,Excel,Apr,3,2011
0.0,Excel,Apr,4,2011
0.0,Excel,Apr,5,2011
0.0,Excel,Apr,6,2011
0.0,Excel,Apr,7,2011
0.0,Excel,Apr,8,2011
0.0,Excel,Apr,9,2011
0.0,Excel,Apr,10,2011
0.0,Excel,Apr,11,2011
0.0,Excel,Apr,12,2011
0.0,Excel,Apr,13,2011
0.0,Excel,Apr,14,2011
0.0,Excel,Apr,15,2011
0.0,Excel,Apr,16,2011
0.0,Excel,Apr,17,2011
0.0,Excel,Apr,18,2011
0.0,Excel,Apr,19,2011
0.0,Excel,Apr,20,2011
0.0,Excel,Apr,21,2011
0.0,Excel,Apr,22,2011
0.0,Excel,Apr,23,2011
0.0,Excel,Apr,24,2011
0.0,Excel,Apr,25,2011
0.0,Excel,Apr,26,2011
16.5,Excel,Apr,27,2011
0.0,Excel,Apr,28,2011
0.0,Excel,Apr,29,2011
,Excel,Apr,30,2011
0.0,Excel,May,0,2011
0.0,Excel,May,1,2011
0.0,Excel,May,2,2011
0.0,Excel,May,3,2011
0.0,Excel,May,4,2011
0.0,Excel,May,5,2011
0.0,Excel,May,6,2011
0.0,Excel,May,7,2011
0.0,Excel,May,8,2011
0.0,Excel,May,9,2011
0.0,Excel,May,10,2011
0.0,Excel,May,11,2011
0.0,Excel,May,12,2011
0.0,Excel,May,13,2011
0.0,Excel,May,14,2011
0.0,Excel,May,15,2011
0.0,Excel,May,16,2011
0.0,Excel,May,17,2011
0.0,Excel,May,18,2011
0.0,Excel,May,19,2011
0.0,Excel,May,20,2011
0.3,Excel,May,21,2011
0.0,Excel,May,22,2011
0.0,Excel,May,23,2011
0.0,Excel,May,24,2011
0.0,Excel,May,25,2011
0.0,Excel,May,26,2011
0.0,Excel,May,27,2011
0.0,Excel,May,28,2011
0.0,Excel,May,29,2011
0.0,Excel,May,30,2011
0.0,Excel,Jun,0,2011
0.0,Excel,Jun,1,2011
0.0,Excel,Jun,2,2011
0.0,Excel,Jun,3,2011
0.0,Excel,Jun,4,2011
0.0,Excel,Jun,5,2011
0.0,Excel,Jun,6,2011
0.0,Excel,Jun,7,2011
0.0,Excel,Jun,8,2011
1.8,Excel,Jun,9,2011
0.01,Excel,Jun,10,2011
0.0,Excel,Jun,11,2011
1.7,Excel,Jun,12,2011
0.0,Excel,Jun,13,2011
0.0,Excel,Jun,14,2011
0.0,Excel,Jun,15,2011
0.0,Excel,Jun,16,2011
0.0,Excel,Jun,17,2011
0.0,Excel,Jun,18,2011
0.0,Excel,Jun,19,2011
0.0,Excel,Jun,20,2011
0.0,Excel,Jun,21,2011
0.0,Excel,Jun,22,2011
0.0,Excel,Jun,23,2011
0.0,Excel,Jun,24,2011
0.0,Excel,Jun,25,2011
0.0,Excel,Jun,26,2011
0.0,Excel,Jun,27,2011
0.0,Excel,Jun,28,2011
0.0,Excel,Jun,29,2011
,Excel,Jun,30,2011
0.0,Excel,Jul,0,2011
0.0,Excel,Jul,1,2011
0.0,Excel,Jul,2,2011
0.0,Excel,Jul,3,2011
0.0,Excel,Jul,4,2011
0.0,Excel,Jul,5,2011
0.0,Excel,Jul,6,2011
0.0,Excel,Jul,7,2011
0.0,Excel,Jul,8,2011
0.0,Excel,Jul,9,2011
0.0,Excel,Jul,10,2011
0.0,Excel,Jul,11,2011
0.0,Excel,Jul,12,2011
0.0,Excel,Jul,13,2011
0.0,Excel,Jul,14,2011
0.0,Excel,Jul,15,2011
0.0,Excel,Jul,16,2011
0.0,Excel,Jul,17,2011
0.0,Excel,Jul,18,2011
0.0,Excel,Jul,19,2011
0.0,Excel,Jul,20,2011
19.3,Excel,Jul,21,2011
0.0,Excel,Jul,22,2011
0.0,Excel,Jul,23,2011
0.0,Excel,Jul,24,2011
0.0,Excel,Jul,25,2011
0.0,Excel,Jul,26,2011
0.0,Excel,Jul,27,2011
0.0,Excel,Jul,28,2011
0.0,Excel,Jul,29,2011
0.01,Excel,Jul,30,2011
0.0,Excel,Aug,0,2011
0.0,Excel,Aug,1,2011
0.0,Excel,Aug,2,2011
0.0,Excel,Aug,3,2011
0.0,Excel,Aug,4,2011
0.0,Excel,Aug,5,2011
0.0,Excel,Aug,6,2011
0.0,Excel,Aug,7,2011
0.01,Excel,Aug,8,2011
0.01,Excel,Aug,9,2011
0.01,Excel,Aug,10,2011
0.0,Excel,Aug,11,2011
0.0,Excel,Aug,12,2011
0.01,Excel,Aug,13,2011
0.0,Excel,Aug,14,2011
0.01,Excel,Aug,15,2011
0.0,Excel,Aug,16,2011
0.0,Excel,Aug,17,2011
0.0,Excel,Aug,18,2011
0.0,Excel,Aug,19,2011
0.0,Excel,Aug,20,2011
0.0,Excel,Aug,21,2011
0.0,Excel,Aug,22,2011
0.01,Excel,Aug,23,2011
0.0,Excel,Aug,24,2011
0.0,Excel,Aug,25,2011
0.0,Excel,Aug,26,2011
0.0,Excel,Aug,27,2011
0.01,Excel,Aug,28,2011
0.0,Excel,Aug,29,2011
0.0,Excel,Aug,30,2011
3.8,Excel,Sep,0,2011
116.6,Excel,Sep,1,2011
7.5,Excel,Sep,2,2011
2.1,Excel,Sep,3,2011
1.5,Excel,Sep,4,2011
3.4,Excel,Sep,5,2011
0.01,Excel,Sep,6,2011
0.0,Excel,Sep,7,2011
0.0,Excel,Sep,8,2011
0.0,Excel,Sep,9,2011
0.0,Excel,Sep,10,2011
0.0,Excel,Sep,11,2011
0.0,Excel,Sep,12,2011
0.0,Excel,Sep,13,2011
0.0,Excel,Sep,14,2011
0.0,Excel,Sep,15,2011
0.0,Excel,Sep,16,2011
0.0,Excel,Sep,17,2011
0.0,Excel,Sep,18,2011
0.0,Excel,Sep,19,2011
0.0,Excel,Sep,20,2011
0.0,Excel,Sep,21,2011
0.0,Excel,Sep,22,2011
0.0,Excel,Sep,23,2011
0.0,Excel,Sep,24,2011
0.0,Excel,Sep,25,2011
0.0,Excel,Sep,26,2011
0.0,Excel,Sep,27,2011
0.0,Excel,Sep,28,2011
0.0,Excel,Sep,29,2011
,Excel,Sep,30,2011
0.0,Excel,Oct,0,2011
0.0,Excel,Oct,1,2011
0.0,Excel,Oct,2,2011
0.0,Excel,Oct,3,2011
0.0,Excel,Oct,4,2011
0.0,Excel,Oct,5,2011
0.0,Excel,Oct,6,2011
0.0,Excel,Oct,7,2011
0.0,Excel,Oct,8,2011
0.0,Excel,Oct,9,2011
0.0,Excel,Oct,10,2011
0.0,Excel,Oct,11,2011
0.0,Excel,Oct,12,2011
0.0,Excel,Oct,13,2011
0.0,Excel,Oct,14,2011
0.0,Excel,Oct,15,2011
0.0,Excel,Oct,16,2011
0.0,Excel,Oct,17,2011
0.0,Excel,Oct,18,2011
0.0,Excel,Oct,19,2011
0.0,Excel,Oct,20,2011
0.0,Excel,Oct,21,2011
0.0,Excel,Oct,22,2011
0.0,Excel,Oct,23,2011
0.0,Excel,Oct,24,2011
0.0,Excel,Oct,25,2011
44.2,Excel,Oct,26,2011
6.3,Excel,Oct,27,2011
0.0,Excel,Oct,28,2011
0.0,Excel,Oct,29,2011
0.0,Excel,Oct,30,2011
0.0,Excel,Nov,0,2011
0.0,Excel,Nov,1,2011
14.5,Excel,Nov,2,2011
19.5,Excel,Nov,3,2011
0.0,Excel,Nov,4,2011
0.01,Excel,Nov,5,2011
11.2,Excel,Nov,6,2011
0.0,Excel,Nov,7,2011
0.01,Excel,Nov,8,2011
9.1,Excel,Nov,9,2011
11.0,Excel,Nov,10,2011
1.0,Excel,Nov,11,2011
0.0,Excel,Nov,12,2011
0.0,Excel,Nov,13,2011
0.0,Excel,Nov,14,2011
0.0,Excel,Nov,15,2011
0.0,Excel,Nov,16,2011
0.0,Excel,Nov,17,2011
0.0,Excel,Nov,18,2011
0.0,Excel,Nov,19,2011
0.0,Excel,Nov,20,2011
0.0,Excel,Nov,21,2011
0.01,Excel,Nov,22,2011
3.5,Excel,Nov,23,2011
2.5,Excel,Nov,24,2011
0.0,Excel,Nov,25,2011
0.0,Excel,Nov,26,2011
14.8,Excel,Nov,27,2011
0.0,Excel,Nov,28,2011
9.7,Excel,Nov,29,2011
,Excel,Nov,30,2011
0.0,Excel,Jan,31,2012
0.0,Excel,Jan,32,2012
0.0,Excel,Jan,33,2012
0.0,Excel,Jan,34,2012
0.0,Excel,Jan,35,2012
0.0,Excel,Jan,36,2012
0.0,Excel,Jan,37,2012
0.0,Excel,Jan,38,2012
0.0,Excel,Jan,39,2012
0.0,Excel,Jan,40,2012
0.0,Excel,Jan,41,2012
0.0,Excel,Jan,42,2012
0.0,Excel,Jan,43,2012
0.0,Excel,Jan,44,2012
0.0,Excel,Jan,45,2012
0.0,Excel,Jan,46,2012
0.0,Excel,Jan,47,2012
0.0,Excel,Jan,48,2012
0.0,Excel,Jan,49,2012
0.0,Excel,Jan,50,2012
0.0,Excel,Jan,51,2012
0.0,Excel,Jan,52,2012
0.0,Excel,Jan,53,2012
0.0,Excel,Jan,54,2012
0.0,Excel,Jan,55,2012
0.0,Excel,Jan,56,2012
0.0,Excel,Jan,57,2012
0.0,Excel,Jan,58,2012
0.0,Excel,Jan,59,2012
0.0,Excel,Jan,60,2012
0.0,Excel,Jan,61,2012
0.0,Excel,Feb,31,2012
0.0,Excel,Feb,32,2012
0.0,Excel,Feb,33,2012
0.0,Excel,Feb,34,2012
0.0,Excel,Feb,35,2012
0.0,Excel,Feb,36,2012
0.0,Excel,Feb,37,2012
0.0,Excel,Feb,38,2012
0.0,Excel,Feb,39,2012
0.0,Excel,Feb,40,2012
0.0,Excel,Feb,41,2012
0.0,Excel,Feb,42,2012
0.0,Excel,Feb,43,2012
0.0,Excel,Feb,44,2012
0.0,Excel,Feb,45,2012
0.0,Excel,Feb,46,2012
0.0,Excel,Feb,47,2012
0.0,Excel,Feb,48,2012
0.0,Excel,Feb,49,2012
0.0,Excel,Feb,50,2012
0.0,Excel,Feb,51,2012
0.0,Excel,Feb,52,2012
0.0,Excel,Feb,53,2012
0.0,Excel,Feb,54,2012
0.0,Excel,Feb,55,2012
0.0,Excel,Feb,56,2012
0.0,Excel,Feb,57,2012
0.0,Excel,Feb,58,2012
0.0,Excel,Feb,59,2012
,Excel,Feb,60,2012
,Excel,Feb,61,2012
0.0,Excel,Mar,31,2012
0.0,Excel,Mar,32,2012
0.0,Excel,Mar,33,2012
0.0,Excel,Mar,34,2012
0.0,Excel,Mar,35,2012
0.0,Excel,Mar,36,2012
0.0,Excel,Mar,37,2012
0.0,Excel,Mar,38,2012
0.0,Excel,Mar,39,2012
0.0,Excel,Mar,40,2012
0.0,Excel,Mar,41,2012
0.0,Excel,Mar,42,2012
0.0,Excel,Mar,43,2012
0.0,Excel,Mar,44,2012
0.0,Excel,Mar,45,2012
0.0,Excel,Mar,46,2012
0.0,Excel,Mar,47,2012
0.0,Excel,Mar,48,2012
0.0,Excel,Mar,49,2012
0.0,Excel,Mar,50,2012
0.0,Excel,Mar,51,2012
0.0,Excel,Mar,52,2012
0.0,Excel,Mar,53,2012
0.0,Excel,Mar,54,2012
0.0,Excel,Mar,55,2012
0.0,Excel,Mar,56,2012
0.0,Excel,Mar,57,2012
0.0,Excel,Mar,58,2012
0.0,Excel,Mar,59,2012
0.0,Excel,Mar,60,2012
0.5,Excel,Mar,61,2012
0.01,Excel,Apr,31,2012
3.2,Excel,Apr,32,2012
0.0,Excel,Apr,33,2012
0.0,Excel,Apr,34,2012
0.0,Excel,Apr,35,2012
0.0,Excel,Apr,36,2012
0.0,Excel,Apr,37,2012
0.0,Excel,Apr,38,2012
0.0,Excel,Apr,39,2012
0.0,Excel,Apr,40,2012
0.5,Excel,Apr,41,2012
0.0,Excel,Apr,42,2012
0.0,Excel,Apr,43,2012
0.0,Excel,Apr,44,2012
0.0,Excel,Apr,45,2012
0.0,Excel,Apr,46,2012
0.01,Excel,Apr,47,2012
19.8,Excel,Apr,48,2012
0.0,Excel,Apr,49,2012
0.01,Excel,Apr,50,2012
0.01,Excel,Apr,51,2012
0.0,Excel,Apr,52,2012
23.2,Excel,Apr,53,2012
2.2,Excel,Apr,54,2012
0.1,Excel,Apr,55,2012
0.0,Excel,Apr,56,2012
30.9,Excel,Apr,57,2012
0.0,Excel,Apr,58,2012
0.0,Excel,Apr,59,2012
0.0,Excel,Apr,60,2012
,Excel,Apr,61,2012
0.0,Excel,May,31,2012
9.0,Excel,May,32,2012
5.1,Excel,May,33,2012
0.0,Excel,May,34,2012
0.0,Excel,May,35,2012
0.0,Excel,May,36,2012
0.0,Excel,May,37,2012
0.0,Excel,May,38,2012
0.0,Excel,May,39,2012
0.0,Excel,May,40,2012
0.0,Excel,May,41,2012
0.0,Excel,May,42,2012
0.0,Excel,May,43,2012
0.0,Excel,May,44,2012
0.0,Excel,May,45,2012
0.0,Excel,May,46,2012
0.0,Excel,May,47,2012
67.5,Excel,May,48,2012
0.0,Excel,May,49,2012
0.0,Excel,May,50,2012
0.0,Excel,May,51,2012
0.0,Excel,May,52,2012
0.0,Excel,May,53,2012
0.0,Excel,May,54,2012
0.0,Excel,May,55,2012
0.0,Excel,May,56,2012
0.0,Excel,May,57,2012
0.0,Excel,May,58,2012
0.0,Excel,May,59,2012
0.0,Excel,May,60,2012
0.0,Excel,May,61,2012
0.0,Excel,Jun,31,2012
0.0,Excel,Jun,32,2012
0.0,Excel,Jun,33,2012
0.0,Excel,Jun,34,2012
0.0,Excel,Jun,35,2012
0.0,Excel,Jun,36,2012
0.0,Excel,Jun,37,2012
0.0,Excel,Jun,38,2012
0.0,Excel,Jun,39,2012
0.0,Excel,Jun,40,2012
0.0,Excel,Jun,41,2012
0.0,Excel,Jun,42,2012
0.0,Excel,Jun,43,2012
0.0,Excel,Jun,44,2012
0.0,Excel,Jun,45,2012
0.0,Excel,Jun,46,2012
0.0,Excel,Jun,47,2012
0.0,Excel,Jun,48,2012
0.0,Excel,Jun,49,2012
0.0,Excel,Jun,50,2012
0.0,Excel,Jun,51,2012
0.0,Excel,Jun,52,2012
0.0,Excel,Jun,53,2012
0.0,Excel,Jun,54,2012
0.0,Excel,Jun,55,2012
0.0,Excel,Jun,56,2012
0.0,Excel,Jun,57,2012
0.0,Excel,Jun,58,2012
0.0,Excel,Jun,59,2012
0.0,Excel,Jun,60,2012
,Excel,Jun,61,2012
0.0,Excel,Jul,31,2012
0.0,Excel,Jul,32,2012
0.0,Excel,Jul,33,2012
4.3,Excel,Jul,34,2012
0.01,Excel,Jul,35,2012
0.0,Excel,Jul,36,2012
0.0,Excel,Jul,37,2012
0.0,Excel,Jul,38,2012
0.0,Excel,Jul,39,2012
0.0,Excel,Jul,40,2012
0.0,Excel,Jul,41,2012
0.0,Excel,Jul,42,2012
0.0,Excel,Jul,43,2012
0.0,Excel,Jul,44,2012
0.0,Excel,Jul,45,2012
11.3,Excel,Jul,46,2012
0.0,Excel,Jul,47,2012
0.0,Excel,Jul,48,2012
0.0,Excel,Jul,49,2012
0.0,Excel,Jul,50,2012
0.0,Excel,Jul,51,2012
0.0,Excel,Jul,52,2012
0.0,Excel,Jul,53,2012
0.0,Excel,Jul,54,2012
4.1,Excel,Jul,55,2012
0.6,Excel,Jul,56,2012
0.0,Excel,Jul,57,2012
0.0,Excel,Jul,58,2012
0.0,Excel,Jul,59,2012
0.0,Excel,Jul,60,2012
0.0,Excel,Jul,61,2012
0.01,Excel,Aug,31,2012
0.0,Excel,Aug,32,2012
0.0,Excel,Aug,33,2012
0.0,Excel,Aug,34,2012
0.0,Excel,Aug,35,2012
0.0,Excel,Aug,36,2012
0.0,Excel,Aug,37,2012
1.9,Excel,Aug,38,2012
0.0,Excel,Aug,39,2012
0.0,Excel,Aug,40,2012
0.0,Excel,Aug,41,2012
84.0,Excel,Aug,42,2012
3.5,Excel,Aug,43,2012
0.0,Excel,Aug,44,2012
0.0,Excel,Aug,45,2012
3.9,Excel,Aug,46,2012
0.0,Excel,Aug,47,2012
0.0,Excel,Aug,48,2012
0.0,Excel,Aug,49,2012
0.0,Excel,Aug,50,2012
0.0,Excel,Aug,51,2012
0.0,Excel,Aug,52,2012
0.0,Excel,Aug,53,2012
0.0,Excel,Aug,54,2012
0.5,Excel,Aug,55,2012
0.0,Excel,Aug,56,2012
0.0,Excel,Aug,57,2012
0.0,Excel,Aug,58,2012
0.0,Excel,Aug,59,2012
0.0,Excel,Aug,60,2012
0.0,Excel,Aug,61,2012
0.0,Excel,Sep,31,2012
0.0,Excel,Sep,32,2012
0.0,Excel,Sep,33,2012
0.0,Excel,Sep,34,2012
0.0,Excel,Sep,35,2012
0.0,Excel,Sep,36,2012
0.0,Excel,Sep,37,2012
0.0,Excel,Sep,38,2012
0.0,Excel,Sep,39,2012
0.0,Excel,Sep,40,2012
0.0,Excel,Sep,41,2012
0.0,Excel,Sep,42,2012
0.0,Excel,Sep,43,2012
0.0,Excel,Sep,44,2012
0.0,Excel,Sep,45,2012
0.0,Excel,Sep,46,2012
0.0,Excel,Sep,47,2012
0.0,Excel,Sep,48,2012
0.0,Excel,Sep,49,2012
0.0,Excel,Sep,50,2012
0.0,Excel,Sep,51,2012
0.0,Excel,Sep,52,2012
0.0,Excel,Sep,53,2012
0.0,Excel,Sep,54,2012
0.0,Excel,Sep,55,2012
0.0,Excel,Sep,56,2012
0.0,Excel,Sep,57,2012
0.0,Excel,Sep,58,2012
0.0,Excel,Sep,59,2012
0.0,Excel,Sep,60,2012
,Excel,Sep,61,2012
0.0,Excel,Oct,31,2012
0.0,Excel,Oct,32,2012
0.0,Excel,Oct,33,2012
0.0,Excel,Oct,34,2012
0.0,Excel,Oct,35,2012
0.0,Excel,Oct,36,2012
0.0,Excel,Oct,37,2012
0.0,Excel,Oct,38,2012
0.0,Excel,Oct,39,2012
0.1,Excel,Oct,40,2012
0.0,Excel,Oct,41,2012
0.01,Excel,Oct,42,2012
17.7,Excel,Oct,43,2012
0.0,Excel,Oct,44,2012
0.0,Excel,Oct,45,2012
0.0,Excel,Oct,46,2012
0.0,Excel,Oct,47,2012
0.0,Excel,Oct,48,2012
0.01,Excel,Oct,49,2012
0.0,Excel,Oct,50,2012
0.0,Excel,Oct,51,2012
0.0,Excel,Oct,52,2012
0.0,Excel,Oct,53,2012
0.0,Excel,Oct,54,2012
0.0,Excel,Oct,55,2012
0.0,Excel,Oct,56,2012
0.0,Excel,Oct,57,2012
23.5,Excel,Oct,58,2012
0.0,Excel,Oct,59,2012
0.0,Excel,Oct,60,2012
0.5,Excel,Oct,61,2012
0.5,Excel,Nov,31,2012
0.0,Excel,Nov,32,2012
0.0,Excel,Nov,33,2012
0.0,Excel,Nov,34,2012
0.0,Excel,Nov,35,2012
0.0,Excel,Nov,36,2012
0.0,Excel,Nov,37,2012
19.2,Excel,Nov,38,2012
0.0,Excel,Nov,39,2012
0.0,Excel,Nov,40,2012
0.0,Excel,Nov,41,2012
0.0,Excel,Nov,42,2012
0.0,Excel,Nov,43,2012
0.0,Excel,Nov,44,2012
0.0,Excel,Nov,45,2012
0.01,Excel,Nov,46,2012
0.01,Excel,Nov,47,2012
0.0,Excel,Nov,48,2012
0.0,Excel,Nov,49,2012
0.0,Excel,Nov,50,2012
0.0,Excel,Nov,51,2012
0.0,Excel,Nov,52,2012
0.0,Excel,Nov,53,2012
0.0,Excel,Nov,54,2012
0.0,Excel,Nov,55,2012
0.0,Excel,Nov,56,2012
0.0,Excel,Nov,57,2012
0.0,Excel,Nov,58,2012
0.0,Excel,Nov,59,2012
0.0,Excel,Nov,60,2012
,Excel,Nov,61,2012
0.0,Excel,Jan,62,2013
0.0,Excel,Jan,63,2013
0.0,Excel,Jan,64,2013
0.0,Excel,Jan,65,2013
0.0,Excel,Jan,66,2013
0.0,Excel,Jan,67,2013
0.01,Excel,Jan,68,2013
5.2,Excel,Jan,69,2013
0.0,Excel,Jan,70,2013
0.0,Excel,Jan,71,2013
0.0,Excel,Jan,72,2013
0.0,Excel,Jan,73,2013
0.0,Excel,Jan,74,2013
0.0,Excel,Jan,75,2013
0.0,Excel,Jan,76,2013
0.0,Excel,Jan,77,2013
0.0,Excel,Jan,78,2013
0.0,Excel,Jan,79,2013
0.0,Excel,Jan,80,2013
0.0,Excel,Jan,81,2013
0.0,Excel,Jan,82,2013
0.0,Excel,Jan,83,2013
0.0,Excel,Jan,84,2013
0.0,Excel,Jan,85,2013
0.0,Excel,Jan,86,2013
0.0,Excel,Jan,87,2013
0.0,Excel,Jan,88,2013
0.0,Excel,Jan,89,2013
0.0,Excel,Jan,90,2013
0.0,Excel,Jan,91,2013
0.0,Excel,Jan,92,2013
0.0,Excel,Feb,62,2013
0.0,Excel,Feb,63,2013
0.0,Excel,Feb,64,2013
0.0,Excel,Feb,65,2013
0.0,Excel,Feb,66,2013
0.0,Excel,Feb,67,2013
0.0,Excel,Feb,68,2013
0.0,Excel,Feb,69,2013
0.0,Excel,Feb,70,2013
0.0,Excel,Feb,71,2013
0.0,Excel,Feb,72,2013
0.01,Excel,Feb,73,2013
0.0,Excel,Feb,74,2013
0.0,Excel,Feb,75,2013
0.0,Excel,Feb,76,2013
0.0,Excel,Feb,77,2013
0.0,Excel,Feb,78,2013
0.0,Excel,Feb,79,2013
0.0,Excel,Feb,80,2013
0.01,Excel,Feb,81,2013
0.0,Excel,Feb,82,2013
0.0,Excel,Feb,83,2013
0.0,Excel,Feb,84,2013
0.0,Excel,Feb,85,2013
0.0,Excel,Feb,86,2013
0.0,Excel,Feb,87,2013
0.0,Excel,Feb,88,2013
0.0,Excel,Feb,89,2013
,Excel,Feb,90,2013
,Excel,Feb,91,2013
,Excel,Feb,92,2013
0.0,Excel,Mar,62,2013
0.0,Excel,Mar,63,2013
0.0,Excel,Mar,64,2013
0.0,Excel,Mar,65,2013
0.0,Excel,Mar,66,2013
0.0,Excel,Mar,67,2013
1.7,Excel,Mar,68,2013
0.0,Excel,Mar,69,2013
0.0,Excel,Mar,70,2013
0.0,Excel,Mar,71,2013
0.0,Excel,Mar,72,2013
0.0,Excel,Mar,73,2013
0.0,Excel,Mar,74,2013
0.0,Excel,Mar,75,2013
0.0,Excel,Mar,76,2013
0.0,Excel,Mar,77,2013
0.0,Excel,Mar,78,2013
0.0,Excel,Mar,79,2013
0.0,Excel,Mar,80,2013
0.0,Excel,Mar,81,2013
0.0,Excel,Mar,82,2013
0.0,Excel,Mar,83,2013
0.0,Excel,Mar,84,2013
0.0,Excel,Mar,85,2013
0.0,Excel,Mar,86,2013
0.01,Excel,Mar,87,2013
0.01,Excel,Mar,88,2013
15.5,Excel,Mar,89,2013
0.0,Excel,Mar,90,2013
23.5,Excel,Mar,91,2013
14.0,Excel,Mar,92,2013
0.0,Excel,Apr,62,2013
0.0,Excel,Apr,63,2013
0.01,Excel,Apr,64,2013
22.8,Excel,Apr,65,2013
0.0,Excel,Apr,66,2013
5.2,Excel,Apr,67,2013
0.01,Excel,Apr,68,2013
0.01,Excel,Apr,69,2013
0.0,Excel,Apr,70,2013
0.01,Excel,Apr,71,2013
0.0,Excel,Apr,72,2013
36.2,Excel,Apr,73,2013
0.0,Excel,Apr,74,2013
0.01,Excel,Apr,75,2013
0.0,Excel,Apr,76,2013
0.0,Excel,Apr,77,2013
0.0,Excel,Apr,78,2013
0.0,Excel,Apr,79,2013
0.0,Excel,Apr,80,2013
0.0,Excel,Apr,81,2013
0.0,Excel,Apr,82,2013
0.0,Excel,Apr,83,2013
0.0,Excel,Apr,84,2013
0.0,Excel,Apr,85,2013
0.0,Excel,Apr,86,2013
0.0,Excel,Apr,87,2013
31.6,Excel,Apr,88,2013
0.0,Excel,Apr,89,2013
22.1,Excel,Apr,90,2013
0.0,Excel,Apr,91,2013
,Excel,Apr,92,2013
1.4,Excel,May,62,2013
0.0,Excel,May,63,2013
1.2,Excel,May,64,2013
0.0,Excel,May,65,2013
0.0,Excel,May,66,2013
30.5,Excel,May,67,2013
0.0,Excel,May,68,2013
0.0,Excel,May,69,2013
0.0,Excel,May,70,2013
0.0,Excel,May,71,2013
0.0,Excel,May,72,2013
0.0,Excel,May,73,2013
0.0,Excel,May,74,2013
0.0,Excel,May,75,2013
0.0,Excel,May,76,2013
0.0,Excel,May,77,2013
0.0,Excel,May,78,2013
0.0,Excel,May,79,2013
0.0,Excel,May,80,2013
0.0,Excel,May,81,2013
0.0,Excel,May,82,2013
0.0,Excel,May,83,2013
0.0,Excel,May,84,2013
0.0,Excel,May,85,2013
0.0,Excel,May,86,2013
0.0,Excel,May,87,2013
0.0,Excel,May,88,2013
0.0,Excel,May,89,2013
0.0,Excel,May,90,2013
0.0,Excel,May,91,2013
